xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[2],"and except for Shares issuable upon the exercise or conversion of Company Options and Company RSUs outstanding as of the close of business on the Capitalization Date, there are no: (i) outstanding shares of capital stock of or other securities of any Acquired Corporation; (ii) outstanding subscriptions, options, calls, warrants or rights (whether or not currently exercisable) to acquire any shares of the capital stock, restricted stock unit, stock-based performance unit or any other right that is linked to, or the value of which is in any way based on or derived from the value of any shares of capital stock or other securities of any Acquired Corporation, in each case other than derivative securities not issued by an Acquired Corporation; (iii) outstanding securities, instruments, bonds, debentures, notes or obligations that are or may become convertible into or exchangeable for any shares of the capital stock or other securities of any Acquired Corporation; or (iv) stockholder rights plans (or similar plans commonly referred to as a “poison pill”) or Contracts under which the Company is or may become obligated to sell or otherwise issue any shares of its capital stock or any other securities.",717,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[3],"(e) The Company has delivered or made available to Parent a listing of all Persons who hold outstanding Company Options or Company RSUs as of the close of business on the Capitalization Date, indicating, with respect to each Company Option and Company RSU, the number of Shares subject thereto, date of grant, vesting schedule and the exercise price and expiration date, if applicable. No later than five business days prior to the anticipated Closing Date, the Company shall provide Parent with a revised version of the listing required under this",718,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[3]/u[1],Section,719,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[3]/u[3],3.3(e),720,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[3],", updated as of such date.",721,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[4],(f) Each Company Option and Company RSU (i) was granted in material compliance with all applicable securities laws or exemptions therefrom and (ii) was granted under a Company Equity Plan and is in compliance with all requirements set forth in such Company Equity Plan. Each Company Option (i) has an exercise price that is no less than the fair market value of the Shares underlying such Company Option on the grant date and (ii) does not constitute “nonqualified deferred compensation” for purposes of Section 409A of the Code.,722,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[5]/b[1],3.4 SEC Filings; Financial Statements,723,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[5],.,724,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[6],"(a) Since January 1, 2019, the Company has filed or furnished on a timely basis all reports, schedules, forms, statements and other documents (including exhibits and all other information incorporated therein) required to be filed or furnished by the Company with the SEC (as supplemented, modified or amended since the time of filing, the “",725,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[6]/u,Company SEC Documents,726,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[6],"”). As of their respective dates, or, if amended prior to the date of this Agreement, as of the date of (and giving effect to) the last such amendment (and, in the case of registration statements and proxy statements, on the date of effectiveness and the dates of the relevant meetings, respectively), the Company SEC Documents complied in all material respects with the",727,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[18]/div/p[8],14,728,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[1],"requirements of the Securities Act, the Exchange Act or the Sarbanes-Oxley Act of 2002, as amended (the “",729,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[1]/u,Sarbanes-Oxley Act,730,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[1],"”), as the case may be, and the rules and regulations of the SEC promulgated thereunder applicable to those Company SEC Documents, and, except to the extent that information contained in such Company SEC Document has been revised, amended, modified or superseded (prior to the date of this Agreement) by a later filed Company SEC Document, none of the Company SEC Documents when filed or furnished contained any untrue statement of a material fact or omitted to state a material fact required to be stated therein or necessary in order to make the statements therein, in light of the circumstances under which they were made, not misleading.",731,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2],(b) The financial statements (including any related notes and schedules) contained or incorporated by reference in the Company SEC Documents: (i) complied as to form in all material respects with the published rules and regulations of the SEC applicable thereto; (ii) were prepared in accordance with United States generally accepted accounting principles (“,732,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2]/u,GAAP,733,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2],"”) applied on a consistent basis throughout the periods covered (except as may be indicated in the notes to such financial statements or, in the case of unaudited interim financial statements, as may be permitted by the SEC on Form",734,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2]/font[1],"10-Q,",735,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2]/font[2],8-K,736,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2],"or any successor form under the Exchange Act); and (iii) fairly presented, in all material respects, the financial position of the Company as of the respective dates thereof and the results of operations and cash flows of the Company for the periods covered thereby (subject, in the case of the unaudited financial statements, to the absence of notes, which if presented would not materially differ from those presented in the audited financial statements, and to normal and recurring",737,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2]/font[3],year-end,738,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[2],"adjustments, which are not material individually or in the aggregate).",739,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3],(c) The Company maintains a system of internal control over financial reporting (as defined in Rule,740,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3]/font,13a-15,741,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[3],"under the Exchange Act) which is designed to provide reasonable assurance regarding the reliability of financial reporting and the preparation of financial statements for external purposes in accordance with GAAP, and includes those policies and procedures that: (i) pertain to the maintenance of records that in reasonable detail accurately and fairly reflect the transactions and dispositions of the assets of the Company; (ii) provide reasonable assurance that transactions are recorded as necessary to permit preparation of financial statements in conformity with GAAP and that receipts and expenditures are being made only in accordance with authorizations of management and the Board of Directors; and (iii) provide reasonable assurance regarding prevention or timely detection of unauthorized acquisition, use or disposition of the assets of the Company that could have a material effect on the financial statements. The Company’s management has completed an assessment of the effectiveness of the Company’s system of internal control over financial reporting in compliance with the requirements of Section 404 of the Sarbanes-Oxley Act for the fiscal year ended December 31, 2020, and, except as set forth in the Company SEC Documents filed prior to the date of this Agreement, that assessment concluded that those controls were effective. Since December 31, 2020, neither the Company nor the Company’s independent registered accountant has identified or been made aware of: (A) any significant deficiency or material weakness in the design or operation of the internal control over financial reporting utilized by the Company, which is reasonably likely to adversely affect the Company’s ability to record, process, summarize and report financial information; or (B) any fraud, whether or not material, that involves the management or other employees of the Company who have a significant role in the Company’s internal control over financial reporting.",742,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[19]/div/p[5],15,743,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1],(d) The Company maintains disclosure controls and procedures as defined in and required by Rule,744,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1]/font[1],13a-15,745,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1],or,746,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1]/font[2],15d-15,747,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[20]/div/p[1],"under the Exchange Act that are reasonably designed to ensure that all information required to be disclosed in the Company’s reports that it files or submits under the Exchange Act is recorded, processed, summarized and reported within the time periods specified in the rules and forms of the SEC and that all such information is accumulated and communicated to the Company’s management as appropriate to allow timely decisions regarding required disclosure and to enable the principal executive officer of the Company and the principal financial officer of the Company to make the certifications required under the Exchange Act with respect to such reports. The Company is in compliance in all material respects with all current listing and corporate governance requirements of Nasdaq.",748,,,,,,,,,,,,,,,
