,xpaths,text,all_nodes_ordering
946,/html/body/document/type/sequence/filename/description/text/div[287]/font[2],Tangible Properties and Assets,946
947,/html/body/document/type/sequence/filename/description/text/div[287]/font[3],.,947
948,/html/body/document/type/sequence/filename/description/text/div[288]/font[1],(a),948
949,/html/body/document/type/sequence/filename/description/text/div[288]/font[2],"Section 3.30(a) of the First Choice Disclosure Schedule sets forth a true, correct and complete list of all First Choice Owned Property. First Choice or a First Choice Subsidiary has (i) good, valid and marketable fee title to all of the First Choice Owned Property, (ii) a valid leasehold interest in or otherwise legally enforceable rights to use all of the First Choice Leased Property, and (iii) fee title or a legally enforceable right to use all other personal property, rights and other assets (tangible or intangible), used, occupied and operated or held for use by First Choice or a First Choice Subsidiary as of the date of this Agreement in connection with the business of First Choice and the First Choice Subsidiaries as presently conducted, in each case, free and clear of all Liens, except for Permitted Liens. There is no pending or, to First Choice’s Knowledge, threatened Legal Proceeding with respect to the First Choice Owned Property or, to First Choice’s Knowledge, the First Choice Leased Property, including without limitation a pending or threatened taking of any of such real property by eminent domain, except where such Legal Proceeding has not had, and would not reasonably be expected to have, a Material Adverse Effect on First Choice or any First Choice Subsidiary. First Choice has furnished or made available to Enterprise true, correct and complete copies of all deeds, surveys, title insurance policies, mortgages, deeds of trust and security agreements, and documents evidencing encumbrances or exceptions to the applicable title commitment or title policy that First Choice or any First Choice Subsidiary has in its possession related to any First Choice Owned Property or First Choice Leased Property.",949
950,/html/body/document/type/sequence/filename/description/text/div[289]/font[1],(b),950
951,/html/body/document/type/sequence/filename/description/text/div[289]/font[2],"Section 3.30(b) of the First Choice Disclosure Schedule sets forth a true, correct and complete schedule as of the date of this Agreement of all Contracts (including any amendments, supplements or modifications to each of the foregoing) under which First Choice or any First Choice Subsidiary uses or occupies or has the right to use or occupy, now or in the future, any real property (each as amended, supplemented or modified, individually a “",951
952,/html/body/document/type/sequence/filename/description/text/div[289]/font[3],Lease,952
953,/html/body/document/type/sequence/filename/description/text/div[289]/font[4],"” and, collectively, the “",953
954,/html/body/document/type/sequence/filename/description/text/div[289]/font[5],Leases,954
955,/html/body/document/type/sequence/filename/description/text/div[289]/font[6],"”). Each Lease is valid, binding and in full force and effect against First Choice or a First Choice Subsidiary, as the case may be, and, to First Choice’s Knowledge, against the other parties thereto. Neither First Choice nor any First Choice Subsidiary has received a written or, to First Choice’s Knowledge, oral notice of any material default on the part of the First Choice or any First Choice Subsidiary or early termination with respect to any Lease. There has not occurred any event and, to First Choice’s no condition exists that would constitute a termination event or a breach (or an event which, with or without notice or lapse of time or both, would constitute a breach) by First Choice or any First Choice Subsidiary of any material covenant, agreement, or condition contained in a Lease. To First Choice’s Knowledge, no lessor under a Lease is in breach or default of any material covenant, agreement or condition contained in such Lease. First Choice and each First Choice Subsidiary has paid all rents and other charges to the extent due under the Leases. True, correct, and complete copies of all Leases have been furnished or made available to Enterprise.",955
