,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
253,/html/body/document/type/sequence/filename/description/text/center[37]/div/p[6],.,ssst,209,"[0.43646632146992637, 0.2769080701754386, 0.1436842105263158, 0.0003277184243298158]",2,253,0.43646632146992637,0.2769080701754386,0.1436842105263158,0.0003277184243298158,0.43646632146992637,2
254,/html/body/document/type/sequence/filename/description/text/center[37]/div/p[9],34,n,210,"[0.4389351335998776, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,254,0.4389351335998776,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.4389351335998776,1
255,/html/body/document/type/sequence/filename/description/text/center[38]/div/p[3],(g),sssn,211,"[0.44461558628826114, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,255,0.44461558628826114,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.44461558628826114,1
256,/html/body/document/type/sequence/filename/description/text/center[38]/div/p[3]/u,Financial Reports and SEC Documents; Absence of Certain Changes or Events,ssst,212,"[0.44461558628826114, 0.2784701754385965, 0.2979880701754386, 0.0003277184243298158]",2,256,0.44461558628826114,0.2784701754385965,0.2979880701754386,0.0003277184243298158,0.44461558628826114,2
257,/html/body/document/type/sequence/filename/description/text/center[38]/div/p[3],.,ssst,212,"[0.44461558628826114, 0.2784701754385965, 0.2979880701754386, 0.0003277184243298158]",2,257,0.44461558628826114,0.2784701754385965,0.2979880701754386,0.0003277184243298158,0.44461558628826114,2
258,/html/body/document/type/sequence/filename/description/text/center[38]/div/p[6],35,n,213,"[0.4497935373926722, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,258,0.4497935373926722,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.4497935373926722,1
259,/html/body/document/type/sequence/filename/description/text/center[39]/div/p[5],36,n,214,"[0.46047715802582423, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,259,0.46047715802582423,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.46047715802582423,1
260,/html/body/document/type/sequence/filename/description/text/center[40]/div/p[3],(h),sssn,215,"[0.46412575648336285, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,260,0.46412575648336285,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.46412575648336285,1
261,/html/body/document/type/sequence/filename/description/text/center[40]/div/p[3]/u,Litigation,ssst,216,"[0.46412575648336285, 0.2784701754385965, 0.03689691228070175, 0.0003277184243298158]",1,261,0.46412575648336285,0.2784701754385965,0.03689691228070175,0.0003277184243298158,0.46412575648336285,1
262,/html/body/document/type/sequence/filename/description/text/center[40]/div/p[10],37,n,217,"[0.4703414825981517, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,262,0.4703414825981517,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.4703414825981517,1
263,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[1],(j),sssn,218,"[0.4712700181337528, 0.265219649122807, 0.00883221052631579, 0.0003277184243298158]",1,263,0.4712700181337528,0.265219649122807,0.00883221052631579,0.0003277184243298158,0.4712700181337528,1
264,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[1]/u,Compliance with Laws,ssst,219,"[0.4712700181337528, 0.2763873684210526, 0.08911157894736842, 0.0003277184243298158]",2,264,0.4712700181337528,0.2763873684210526,0.08911157894736842,0.0003277184243298158,0.4712700181337528,2
265,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[1],.,ssst,219,"[0.4712700181337528, 0.2763873684210526, 0.08911157894736842, 0.0003277184243298158]",2,265,0.4712700181337528,0.2763873684210526,0.08911157894736842,0.0003277184243298158,0.4712700181337528,2
266,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[9],38,n,220,"[0.48307880535710385, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,266,0.48307880535710385,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.48307880535710385,1
267,/html/body/document/type/sequence/filename/description/text/center[42]/div/p[1],(k),sssn,221,"[0.484007340892705, 0.265219649122807, 0.013251087719298246, 0.0003277184243298158]",1,267,0.484007340892705,0.265219649122807,0.013251087719298246,0.0003277184243298158,0.484007340892705,1
268,/html/body/document/type/sequence/filename/description/text/center[42]/div/p[1]/u,Material Contracts; Defaults,ssst,222,"[0.484007340892705, 0.2784701754385965, 0.10884350877192983, 0.0003277184243298158]",2,268,0.484007340892705,0.2784701754385965,0.10884350877192983,0.0003277184243298158,0.484007340892705,2
269,/html/body/document/type/sequence/filename/description/text/center[42]/div/p[1],.,ssst,222,"[0.484007340892705, 0.2784701754385965, 0.10884350877192983, 0.0003277184243298158]",2,269,0.484007340892705,0.2784701754385965,0.10884350877192983,0.0003277184243298158,0.484007340892705,2
270,/html/body/document/type/sequence/filename/description/text/center[42]/div/p[2],(l),sssn,223,"[0.4865526206549999, 0.265219649122807, 0.01116778947368421, 0.0003277184243298158]",1,270,0.4865526206549999,0.265219649122807,0.01116778947368421,0.0003277184243298158,0.4865526206549999,1
271,/html/body/document/type/sequence/filename/description/text/center[42]/div/p[2]/u,Employee Benefit Plans,ssst,224,"[0.4865526206549999, 0.2763873684210526, 0.09275228070175438, 0.0003277184243298158]",2,271,0.4865526206549999,0.2763873684210526,0.09275228070175438,0.0003277184243298158,0.4865526206549999,2
272,/html/body/document/type/sequence/filename/description/text/center[42]/div/p[2],.,ssst,224,"[0.4865526206549999, 0.2763873684210526, 0.09275228070175438, 0.0003277184243298158]",2,272,0.4865526206549999,0.2763873684210526,0.09275228070175438,0.0003277184243298158,0.4865526206549999,2
273,/html/body/document/type/sequence/filename/description/text/center[42]/div/p[5],39,n,225,"[0.49342378361844835, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,273,0.49342378361844835,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.49342378361844835,1
274,/html/body/document/type/sequence/filename/description/text/center[43]/div/p[4],40,n,226,"[0.5035939787201503, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,274,0.5035939787201503,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.5035939787201503,1
275,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[3],(m),sssn,227,"[0.506565292434074, 0.265219649122807, 0.013508771929824562, 0.0003277184243298158]",1,275,0.506565292434074,0.265219649122807,0.013508771929824562,0.0003277184243298158,0.506565292434074,1
276,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[3]/u,No Brokers,ssst,228,"[0.506565292434074, 0.2810687719298246, 0.043388140350877194, 0.0003277184243298158]",1,276,0.506565292434074,0.2810687719298246,0.043388140350877194,0.0003277184243298158,0.506565292434074,1
277,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[4],(n),sssn,229,"[0.507756002709139, 0.265219649122807, 0.013251087719298246, 0.0003277184243298158]",1,277,0.507756002709139,0.265219649122807,0.013251087719298246,0.0003277184243298158,0.507756002709139,1
278,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[4]/u,Environmental Matters,ssst,230,"[0.507756002709139, 0.2784701754385965, 0.08884842105263158, 0.0003277184243298158]",2,278,0.507756002709139,0.2784701754385965,0.08884842105263158,0.0003277184243298158,0.507756002709139,2
279,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[4],.,ssst,230,"[0.507756002709139, 0.2784701754385965, 0.08884842105263158, 0.0003277184243298158]",2,279,0.507756002709139,0.2784701754385965,0.08884842105263158,0.0003277184243298158,0.507756002709139,2
280,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[5],(o),sssn,231,"[0.5109785672150489, 0.265219649122807, 0.013163368421052632, 0.0003277184243298158]",1,280,0.5109785672150489,0.265219649122807,0.013163368421052632,0.0003277184243298158,0.5109785672150489,1
281,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[5]/u,Taxes,ssst,232,"[0.5109785672150489, 0.2783824561403509, 0.023941894736842103, 0.0003277184243298158]",2,281,0.5109785672150489,0.2783824561403509,0.023941894736842103,0.0003277184243298158,0.5109785672150489,2
282,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[5],.,ssst,232,"[0.5109785672150489, 0.2783824561403509, 0.023941894736842103, 0.0003277184243298158]",2,282,0.5109785672150489,0.2783824561403509,0.023941894736842103,0.0003277184243298158,0.5109785672150489,2
283,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[6],(p),sssn,233,"[0.5118306351183064, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,283,0.5118306351183064,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.5118306351183064,1
284,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[6]/u,Insurance,ssst,234,"[0.5118306351183064, 0.2784701754385965, 0.03870063157894737, 0.0003277184243298158]",2,284,0.5118306351183064,0.2784701754385965,0.03870063157894737,0.0003277184243298158,0.5118306351183064,2
285,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[6],.,ssst,234,"[0.5118306351183064, 0.2784701754385965, 0.03870063157894737, 0.0003277184243298158]",2,285,0.5118306351183064,0.2784701754385965,0.03870063157894737,0.0003277184243298158,0.5118306351183064,2
286,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[7],(q),sssn,235,"[0.5130213453933713, 0.265219649122807, 0.010910105263157895, 0.0003277184243298158]",1,286,0.5130213453933713,0.265219649122807,0.010910105263157895,0.0003277184243298158,0.5130213453933713,1
287,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[7]/u,Opinion of Financial Advisor,ssst,236,"[0.5130213453933713, 0.2784701754385965, 0.1139859649122807, 0.0003277184243298158]",2,287,0.5130213453933713,0.2784701754385965,0.1139859649122807,0.0003277184243298158,0.5130213453933713,2
288,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[7],.,ssst,236,"[0.5130213453933713, 0.2784701754385965, 0.1139859649122807, 0.0003277184243298158]",2,288,0.5130213453933713,0.2784701754385965,0.1139859649122807,0.0003277184243298158,0.5130213453933713,2
289,/html/body/document/type/sequence/filename/description/text/center[44]/div/p[9],41,n,237,"[0.5146380896200651, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,289,0.5146380896200651,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.5146380896200651,1
290,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[1],(r),sssn,238,"[0.5155666251556662, 0.265219649122807, 0.011430947368421053, 0.0003277184243298158]",1,290,0.5155666251556662,0.265219649122807,0.011430947368421053,0.0003277184243298158,0.5155666251556662,1
291,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[1]/u,Allowance for Loan and Lease Losses,ssst,239,"[0.5155666251556662, 0.27665052631578946, 0.14746175438596493, 0.0003277184243298158]",2,291,0.5155666251556662,0.27665052631578946,0.14746175438596493,0.0003277184243298158,0.5155666251556662,2
292,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[1],.,ssst,239,"[0.5155666251556662, 0.27665052631578946, 0.14746175438596493, 0.0003277184243298158]",2,292,0.5155666251556662,0.27665052631578946,0.14746175438596493,0.0003277184243298158,0.5155666251556662,2
293,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2],(s),sssn,240,"[0.5167573354307312, 0.265219649122807, 0.01220940350877193, 0.0003277184243298158]",1,293,0.5167573354307312,0.265219649122807,0.01220940350877193,0.0003277184243298158,0.5167573354307312,1
294,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2]/u,Computer Systems and Technology,ssst,241,"[0.5167573354307312, 0.27742877192982457, 0.13472070175438597, 0.0003277184243298158]",2,294,0.5167573354307312,0.27742877192982457,0.13472070175438597,0.0003277184243298158,0.5167573354307312,2
295,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2],.,ssst,241,"[0.5167573354307312, 0.27742877192982457, 0.13472070175438597, 0.0003277184243298158]",2,295,0.5167573354307312,0.27742877192982457,0.13472070175438597,0.0003277184243298158,0.5167573354307312,2
296,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[6],42,n,242,"[0.5248192086692447, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,296,0.5248192086692447,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.5248192086692447,1
297,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[1]/b,ARTICLE VII,sn,243,"[0.5257477442048458, 0.4707452631578947, 0.05850329824561403, 0.0003277184243298158]",1,297,0.5257477442048458,0.4707452631578947,0.05850329824561403,0.0003277184243298158,0.5257477442048458,1
298,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[2]/b,Covenants,st,244,"[0.5264359528959385, 0.4789473684210526, 0.04209978947368421, 0.0003277184243298158]",1,298,0.5264359528959385,0.4789473684210526,0.04209978947368421,0.0003277184243298158,0.5264359528959385,1
299,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[3]/b[1],7.01,ssn,245,"[0.5269493784273885, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,299,0.5269493784273885,0.23658456140350875,0.01637059649122807,0.0003277184243298158,0.5269493784273885,1
300,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[3]/b[2]/i,Reasonable Best Efforts.,sst,246,"[0.5269493784273885, 0.2552961403508772, 0.09519719298245614, 0.0003277184243298158]",1,300,0.5269493784273885,0.2552961403508772,0.09519719298245614,0.0003277184243298158,0.5269493784273885,1
301,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[4]/b[1],7.02,ssn,247,"[0.528478731074261, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,301,0.528478731074261,0.23658456140350875,0.01637059649122807,0.0003277184243298158,0.528478731074261,1
302,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[4]/b[2]/i,Shareholder Approval.,sst,248,"[0.528478731074261, 0.2552961403508772, 0.0898357894736842, 0.0003277184243298158]",2,302,0.528478731074261,0.2552961403508772,0.0898357894736842,0.0003277184243298158,0.528478731074261,2
303,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[4],,sst,248,"[0.528478731074261, 0.2552961403508772, 0.0898357894736842, 0.0003277184243298158]",2,303,0.528478731074261,0.2552961403508772,0.0898357894736842,0.0003277184243298158,0.528478731074261,2
304,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[6],43,n,249,"[0.5358523956216819, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,304,0.5358523956216819,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.5358523956216819,1
