,xpaths,text,all_nodes_ordering
769,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[7],"Notwithstanding any other provision of this
Agreement, each holder of shares of CBTC Common Stock exchanged pursuant to the Merger, who would otherwise have been entitled to receive a fraction of a share of United Common Stock (after taking into account all Old Certificates and the Book-Entry
Shares delivered by such holder), shall receive, in lieu thereof, cash (without interest) in an amount equal to such fractional part of a share of United Common Stock multiplied by the Average United Closing Price. No such holder will be entitled to
dividends, voting rights, or any other rights as a shareholder in respect of any fractional shares.",769
770,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[8]/b[1],4.04,770
771,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[8]/b[2]/i,"Exchange
Procedures.",771
772,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9],"(a) At or prior to the Effective Time, United shall deposit, or shall cause to be deposited, with the Exchange
Agent, for the benefit of the holders of certificates formerly representing shares of CBTC Common Stock (“",772
773,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9]/i[1],Old Certificates,773
774,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9],”) and holders of,774
775,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9]/font[1],non-certificated,775
776,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9],"shares of CBTC Common Stock
(“",776
777,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9]/i[2],Book-Entry Shares,777
778,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9],"”), for exchange in accordance with this Article IV,",778
779,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9]/font[2],(i) non-certificated,779
780,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9],"shares of United Common Stock (collectively, “",780
781,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9]/i[3],United Book-Entry Shares,781
782,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9],"”) and
(ii) an amount of cash necessary for payments required by Section 4.03 (the “",782
783,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9]/i[4],Exchange Fund,783
784,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[9],"”). The Exchange Fund will be distributed in accordance with the Exchange Agent’s normal and customary procedures established
in connection with merger transactions.",784
785,/html/body/document/type/sequence/filename/description/text/center[14]/div/p[11],11,785
786,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[1],"(b) As soon as practicable after the Effective Time, and in no event later than five
(5) business days thereafter, the Exchange Agent shall mail to each holder of record of one or more Old Certificates or Book-Entry Shares a letter of transmittal (which shall specify that delivery shall be effected, and risk of loss and title
to the Old Certificates or Book-Entry Shares shall pass, only upon delivery of the Old Certificates or Book-Entry Shares to the Exchange Agent) and instructions for use in effecting the surrender of the Old Certificates or Book-Entry Shares in
exchange for United Book-Entry Shares, if any, that the holders of the Old Certificates or Book-Entry Shares are entitled to receive pursuant to Article IV, and any cash in lieu of fractional shares into which the shares of CBTC Common Stock
represented by the Old Certificates or Book-Entry Shares shall have been converted pursuant to this Agreement. Upon proper surrender of an Old Certificate or Book-Entry Shares for exchange and cancellation to the Exchange Agent, together with such
properly completed letter of transmittal, duly executed, the holder of such Old Certificates or Book-Entry Shares shall be entitled to receive in exchange therefor (i) United Book-Entry Shares representing that number of whole shares of United
Common Stock that such holder has the right to receive pursuant to Article IV, if any, and (ii) a check representing the amount of any cash in lieu of fractional shares which such holder has the right to receive in respect of the Old
Certificates or Book-Entry Shares surrendered pursuant to the provisions of this Article IV, and the Old Certificates or Book-Entry Shares so surrendered shall forthwith be cancelled.",786
787,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[2],"(c) If any Old Certificates or Book-Entry Shares representing CBTC Common Stock have been lost, mutilated, stolen, or destroyed, upon the
making of an affidavit of that fact by the Person claiming such Old Certificates or Book-Entry Shares to be lost, stolen, mutilated, destroyed or are otherwise missing, and, if requested by the Exchange Agent, the posting by such Person of a bond in
such amount as the Exchange Agent reasonably directs as indemnity against any claim that may be made against it or United with respect to such Old Certificate or Book-Entry Shares, the Exchange Agent shall issue in exchange for such lost, mutilated,
stolen, or destroyed Old Certificate or Book-Entry Shares the Merger Consideration as provided for in this Section 4.04. Neither the Exchange Agent, if any, nor any party hereto shall be liable to any former holder of CBTC Common Stock for any
amount properly delivered to a public official pursuant to applicable abandoned property, escheat or similar laws.",787
788,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[3],"(d) No dividends or
other distributions with respect to United Common Stock with a record date occurring after the Effective Time shall be paid to the holder of any unsurrendered Old Certificate or Book-Entry Shares representing shares of CBTC Common Stock converted in
the Merger into the right to receive shares of such United Common Stock until the holder thereof shall be entitled to receive United Book-Entry Shares in exchange therefore in accordance with the procedures set forth in this Section 4.04. After
becoming so entitled in accordance with this Section 4.04, the record holder thereof also shall be entitled to receive any such dividends or other distributions by the Exchange Agent, without any interest thereon, which theretofore had become
payable with respect to shares of United Common Stock such holder had the right to receive upon surrender of the Old Certificates or Book-Entry Shares.",788
789,/html/body/document/type/sequence/filename/description/text/center[15]/div/p[5],12,789
790,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[1],"(e) Any portion of the Exchange Fund that remains unclaimed by the shareholders of CBTC on
the business day after the",790
791,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[1]/font,one-year,791
792,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[1],"anniversary of the Effective Date shall be paid to United. Any shareholders of CBTC who have not theretofore complied with this Article IV shall thereafter look only to
United for payment of the Merger Consideration, cash in lieu of any fractional shares and unpaid dividends and distributions on United Common Stock deliverable in respect of each share of CBTC Common Stock such shareholder holds as determined
pursuant to this Agreement, in each case, without any interest thereon.",792
793,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[2]/b[1],4.05,793
794,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[2]/b[2]/i,Anti-Dilution Provisions.,794
795,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[2],"In the event
United changes (or establishes a record date for changing) the number of shares of United Common Stock issued and outstanding prior to the Effective Date as a result of a stock split, reverse stock split, stock dividend, reorganization,
recapitalization or similar transaction with respect to the outstanding United Common Stock and the record date therefor shall be prior to the Effective Date, or shall establish a record date prior to the Effective Date with respect to any dividend
or other distribution in respect of the United Common Stock other than a cash dividend consistent with past practice, the Exchange Ratio shall be proportionately adjusted to provide the holders of CBTC Common Stock the same economic effect as
contemplated by this Agreement prior to such event. Notwithstanding any other provisions of this Section 4.05, no adjustment shall be made in the event of the issuance of additional shares of United Common Stock pursuant to any dividend
reinvestment plan or direct investment plan of United or in connection with the issuance of shares as consideration in a transaction where United is the surviving corporation or in connection with any offering of shares where United receives
consideration in exchange for the shares so offered.",795
796,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[3]/b[1],4.06,796
797,/html/body/document/type/sequence/filename/description/text/center[16]/div/p[3]/b[2]/i,Equity-Based Awards.,797
