,xpaths,text,all_nodes_ordering
583,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[1],"promptly after receipt of those comments (including oral comments). The Company shall respond promptly to any comments (including oral
comments) of the SEC or its staff with respect to the Schedule",583
584,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[1]/font[7],14D-9,584
585,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[1],or the Offer.,585
586,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2],(b),586
587,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2]/u[1],Stockholder Lists,587
588,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2],". The Company shall promptly furnish Parent with a list of its stockholders, mailing labels and any available listing or computer file containing the names and addresses of all record holders of Shares and lists of securities
positions of Shares held in stock depositories, in each case, to the extent in the Company’s possession or control, as of the most recent practicable date, and shall provide to Parent such additional information (including updated lists of
stockholders, mailing labels and lists of securities positions) and such other assistance as Parent may reasonably request in connection with the Offer and the Merger (the date of the list used to determine the Persons to whom the Offer Documents
and the Schedule",588
589,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2]/font[1],14D-9,589
590,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2],"are first disseminated, which date shall not be more than ten (10) business days prior to the date the Offer Documents and the Schedule",590
591,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2]/font[2],14D-9,591
592,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2],"are first disseminated, the “",592
593,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2]/u[2],Stockholder List Date,593
594,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[2],"”). Except for such steps as are necessary to disseminate the Offer Documents and any other documents necessary to consummate the Transactions, Parent and Purchaser and their agents
shall hold in confidence the information contained in any such labels, listings and files, shall use such information only in connection with the Offer and the Merger and, if this Agreement shall be terminated, shall, upon request by the Company,
deliver, and shall use their reasonable best efforts to cause their agents to deliver, to the Company (or destroy) all copies and any extracts or summaries from such information then in their possession or control, and, if requested by the Company,
promptly certify to the Company in writing that all such material has been returned or destroyed.",594
595,/html/body/document/type/sequence/filename/description/text/center[12]/div/p[4],6,595
596,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[1],(c),596
597,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[1]/u,Share Registry,597
598,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[1],". The Company shall register (and shall instruct its transfer agent
to register) the transfer of the Shares accepted for payment by Purchaser effective immediately after the Offer Acceptance Time.",598
599,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[2],SECTION 2.,599
600,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[2]/u,MERGER TRANSACTION,600
601,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[3],2.1,601
602,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[3]/u,Merger of Purchaser into the Company,602
603,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[3],". Upon the terms and subject to the conditions set forth in this
Agreement and in accordance with Section 251(h) of the DGCL, at the Effective Time, the Company and Parent shall consummate the Merger, whereby Purchaser shall be merged with and into the Company, the separate existence of Purchaser shall
cease, and the Company will continue as the Surviving Corporation. The Merger shall be governed by and effected pursuant to Section 251(h) of the DGCL.",603
604,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[4],2.2,604
605,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[4]/u,Effect of the Merger,605
606,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[4],". The Merger shall have the effects set forth in this Agreement and in the applicable provisions of the DGCL.
Without limiting the generality of the foregoing, at the Effective Time, all of the property, rights, privileges, immunities, powers and franchises of the Company and Purchaser shall vest in the Surviving Corporation, and all of the debts,
liabilities and duties of the Company and Purchaser shall become the debts, liabilities and duties of the Surviving Corporation.",606
607,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[5],2.3,607
608,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[5]/u,Closing; Effective Time,608
609,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[5],.,609
610,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6],(a) Unless this Agreement shall have been validly terminated pursuant to,610
611,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6]/u[1],Section,611
612,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6]/u[3],8,612
613,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6],", and unless otherwise mutually agreed in writing between the Company, Parent and Purchaser, the consummation of the Merger (the “",613
614,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6]/u[4],Closing,614
615,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6],"”) shall take place at the offices of Wachtell, Lipton,
Rosen & Katz, 51 West 52nd Street, New York, NY 10019 at 9:00 a.m., New York City time, or remotely by exchange of documents and signatures (or their electronic counterparts), promptly following (but in any event on the same date as) the
Offer Acceptance Time except if the conditions set forth in",615
616,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6]/u[5],Section,616
617,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6]/u[7],7.1,617
618,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6],"shall not be satisfied or, to the extent permissible by applicable Legal Requirements, waived as of such date, in which case the Closing shall take
place no later than the first (1",618
619,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6]/sup,st,619
620,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6],) business day on which all conditions set forth in,620
621,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6]/u[8],Section,621
622,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6]/u[10],7.1,622
623,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6],"are satisfied or, to the extent permissible by applicable Legal
Requirements, waived, unless another date or place is agreed to in writing by the Company and Parent. The date on which the Closing occurs is referred to in this Agreement as the “",623
624,/html/body/document/type/sequence/filename/description/text/center[13]/div/p[6]/u[11],Closing Date,624
